X,Y,OBJECTID_1,OBJECTID,IL,ILCE,KOY,KAYNAK_ADI,FORMASYON,KOT_m,ORTALAMA_D,MAX_AKIM_l,MIN_AKIM_l,YILLIK_BOS,DRENAJ_ALA,EC_MMHOS_c,ISI_c,X_KOORDINA,Y_KOORDINA,PAFTA,RESIM,ACIKLAMA,ZONE_,Akim_olcum,Akim_olc_1,Akim_olc_2,Akim_olc_3,Akim_olc_4,Akim_olc_5,Akim_olc_6,icon_url
28.510651652827,38.6347223349214,"91",0.00000000000,MANİSA,KULA,EMRE,Manisa Kula Emre Köyü Kaynak,,625.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,631532.00000000000,4277504.00000000000,,,,0.00000000000,,,,,,,,./0.png
28.6201778818246,38.7267275315913,"92",0.00000000000,MANİSA,KULA,TOPUZDAMLARI,Manisa Kula Topuzdamları Köyü Kaynak,,546.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,640885.00000000000,4287877.00000000000,,,,0.00000000000,,,,,,,,./0.png
28.7629692535923,38.8884658983796,"93",0.00000000000,MANİSA,DEMİRCİ,ALAAĞAÇ,Manisa Demirci Alaağaç Köyü Kaynak,,573.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,652952.00000000000,4306056.00000000000,,,,0.00000000000,,,,,,,,./0.png
28.7102230013223,38.975850941553,"94",0.00000000000,MANİSA,DEMİRCİ,ÇAĞILLAR,Manisa Demirci Çağıllar Köyü Kaynak,,968.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,648195.00000000000,4315667.00000000000,,,,0.00000000000,,,,,,,,./0.png
28.5536991296551,39.1026743215741,"95",0.00000000000,MANİSA,DEMİRCİ,ÇANAKÇI,Manisa Demirci Çanakçı Köyü Kaynak1,,1310.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,634395.00000000000,4329499.00000000000,,,,0.00000000000,,,,,,,,./0.png
28.5527752508298,39.1027316852418,"96",0.00000000000,MANİSA,DEMİRCİ,ÇANAKÇI,Manisa Demirci Çanakçı Köyü Kaynak2,,1315.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,634315.00000000000,4329504.00000000000,,,,0.00000000000,,,,,,,,./0.png
28.624425838741,38.9022619817453,"97",0.00000000000,MANİSA,DEMİRCİ,DELİDEMİRCİLER,Manisa Demirci Delidemirciler Köyü Kaynak1,,1100.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,640908.00000000000,4307364.00000000000,,,,0.00000000000,,,,,,,,./0.png
28.6199904505773,38.900926967349,"98",0.00000000000,MANİSA,DEMİRCİ,DELİDEMİRCİLER,Manisa Demirci Delidemirciler Köyü Kaynak2,,1055.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,640526.00000000000,4307209.00000000000,,,,0.00000000000,,,,,,,,./0.png
28.3863912701025,38.8655937011623,"99",0.00000000000,MANİSA,DEMİRCİ,ORTACA,Manisa Demirci Ortaca Köyü Kaynak,,896.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,620328.00000000000,4302954.00000000000,,,,0.00000000000,,,,,,,,./0.png
28.6047035795312,38.909283783412,"100",0.00000000000,MANİSA,DEMİRCİ,KÖYLÜCE,Manisa Demirci Köylüce Köyü Kaynak1,,1075.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,639184.00000000000,4308113.00000000000,,,,0.00000000000,,,,,,,,./0.png
